Department,Department ID,Display Name,Functional Division,Functional Division ID,Group Division,Group Division ID,Job Code,Job Profile,Management Level,Manager,Position Description Long,Position Number,Username,Role division
Department0,DepartmentID0,Alex467,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager13,PositionDescription18,PositionNumber467,User0568,RoleDivision1
Department3,DepartmentID3,Alex1053,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID4,JobDescription4,SeniorLevel2,Manager3,PositionDescription3,PositionNumber1053,User0569,RoleDivision4
Department0,DepartmentID0,Alex817,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager12,PositionDescription18,PositionNumber817,User0570,RoleDivision1
Department0,DepartmentID0,Alex153,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager13,PositionDescription1,PositionNumber153,User0571,RoleDivision1
Department1,DepartmentID1,Alex1093,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager3,PositionDescription5,PositionNumber1093,User0572,RoleDivision2
Department1,DepartmentID1,Alex630,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager4,PositionDescription5,PositionNumber630,User0573,RoleDivision2
Department0,DepartmentID0,Alex750,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager7,PositionDescription18,PositionNumber750,User0574,RoleDivision1
Department1,DepartmentID1,Alex610,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager9,PositionDescription5,PositionNumber610,User0575,RoleDivision2
Department1,DepartmentID1,Alex1027,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription1,PositionNumber1027,User0576,RoleDivision2
Department0,DepartmentID0,Alex342,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager1,PositionDescription18,PositionNumber342,User0577,RoleDivision1
Department1,DepartmentID1,Alex45,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager10,PositionDescription5,PositionNumber45,User0578,RoleDivision2
Department1,DepartmentID1,Alex608,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager4,PositionDescription5,PositionNumber608,User0579,RoleDivision2
Department0,DepartmentID0,Alex391,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID7,JobDescription7,SeniorLevel3,Manager11,PositionDescription7,PositionNumber391,User0580,RoleDivision0
Department1,DepartmentID1,Alex1213,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription1,PositionNumber1213,User0581,RoleDivision2
Department7,DepartmentID7,Alex1193,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID11,JobDescription11,SeniorLevel0,Manager7,PositionDescription27,PositionNumber1193,User0582,RoleDivision1
Department1,DepartmentID1,Alex451,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager3,PositionDescription5,PositionNumber451,User0583,RoleDivision2
Department0,DepartmentID0,Alex822,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID5,JobDescription5,SeniorLevel1,Manager0,PositionDescription10,PositionNumber822,User0584,RoleDivision0
Department1,DepartmentID1,Alex590,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager3,PositionDescription5,PositionNumber590,User0585,RoleDivision2
Department3,DepartmentID3,Alex702,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID4,JobDescription4,SeniorLevel2,Manager2,PositionDescription3,PositionNumber702,User0586,RoleDivision4
Department1,DepartmentID1,Alex206,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription1,PositionNumber206,User0587,RoleDivision2
Department1,DepartmentID1,Alex161,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager3,PositionDescription5,PositionNumber161,User0588,RoleDivision2
Department7,DepartmentID7,Alex635,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID13,JobDescription13,SeniorLevel0,Manager8,PositionDescription22,PositionNumber635,User0589,RoleDivision0
Department7,DepartmentID7,Alex1106,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID11,JobDescription11,SeniorLevel0,Manager1,PositionDescription27,PositionNumber1106,User0590,RoleDivision1
Department0,DepartmentID0,Alex761,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID5,JobDescription5,SeniorLevel1,Manager8,PositionDescription4,PositionNumber761,User0591,RoleDivision0
Department1,DepartmentID1,Alex40,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription1,PositionNumber40,User0592,RoleDivision2
Department1,DepartmentID1,Alex823,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager3,PositionDescription5,PositionNumber823,User0593,RoleDivision2
Department1,DepartmentID1,Alex1232,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager9,PositionDescription1,PositionNumber1232,User0594,RoleDivision2
Department0,DepartmentID0,Alex884,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager13,PositionDescription16,PositionNumber884,User0595,RoleDivision1
Department1,DepartmentID1,Alex494,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager4,PositionDescription5,PositionNumber494,User0596,RoleDivision2
Department1,DepartmentID1,Alex479,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager4,PositionDescription5,PositionNumber479,User0597,RoleDivision2
Department1,DepartmentID1,Alex395,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager10,PositionDescription1,PositionNumber395,User0598,RoleDivision2
Department0,DepartmentID0,Alex242,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager13,PositionDescription18,PositionNumber242,User0599,RoleDivision1
Department1,DepartmentID1,Alex425,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager4,PositionDescription5,PositionNumber425,User0600,RoleDivision2
Department7,DepartmentID7,Alex1170,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID13,JobDescription13,SeniorLevel0,Manager7,PositionDescription24,PositionNumber1170,User0601,RoleDivision0
Department5,DepartmentID5,Alex666,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID7,JobDescription7,SeniorLevel3,Manager5,PositionDescription7,PositionNumber666,User0602,RoleDivision0
Department0,DepartmentID0,Alex154,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager1,PositionDescription1,PositionNumber154,User0603,RoleDivision1
Department8,DepartmentID8,Alex432,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription5,PositionNumber432,User0604,RoleDivision2
Department1,DepartmentID1,Alex998,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager4,PositionDescription5,PositionNumber998,User0605,RoleDivision2
Department1,DepartmentID1,Alex925,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID6,JobDescription6,SeniorLevel1,Manager10,PositionDescription6,PositionNumber925,User0606,RoleDivision4
Department3,DepartmentID3,Alex830,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID4,JobDescription4,SeniorLevel2,Manager10,PositionDescription3,PositionNumber830,User0607,RoleDivision4
Department1,DepartmentID1,Alex995,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager10,PositionDescription5,PositionNumber995,User0608,RoleDivision2
Department0,DepartmentID0,Alex1105,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager0,PositionDescription33,PositionNumber1105,User0609,RoleDivision1
Department0,DepartmentID0,Alex1189,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID5,JobDescription5,SeniorLevel1,Manager0,PositionDescription10,PositionNumber1189,User0610,RoleDivision0
Department1,DepartmentID1,Alex865,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager4,PositionDescription5,PositionNumber865,User0611,RoleDivision2
Department0,DepartmentID0,Alex907,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager8,PositionDescription16,PositionNumber907,User0612,RoleDivision1
Department4,DepartmentID4,Alex11,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID6,JobDescription6,SeniorLevel1,Manager3,PositionDescription6,PositionNumber11,User0613,RoleDivision4
Department0,DepartmentID0,Alex806,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID0,JobDescription0,SeniorLevel0,Manager0,PositionDescription0,PositionNumber806,User0614,RoleDivision0
Department1,DepartmentID1,Alex68,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager4,PositionDescription5,PositionNumber68,User0615,RoleDivision2
Department1,DepartmentID1,Alex4,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription1,PositionNumber4,User0616,RoleDivision2
Department0,DepartmentID0,Alex852,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID5,JobDescription5,SeniorLevel1,Manager12,PositionDescription29,PositionNumber852,User0617,RoleDivision0
Department7,DepartmentID7,Alex448,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID13,JobDescription13,SeniorLevel0,Manager0,PositionDescription23,PositionNumber448,User0618,RoleDivision0
Department0,DepartmentID0,Alex710,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager13,PositionDescription16,PositionNumber710,User0619,RoleDivision1
Department0,DepartmentID0,Alex175,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager8,PositionDescription1,PositionNumber175,User0620,RoleDivision1
Department0,DepartmentID0,Alex869,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID0,JobDescription0,SeniorLevel0,Manager1,PositionDescription0,PositionNumber869,User0621,RoleDivision0
Department4,DepartmentID4,Alex362,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID6,JobDescription6,SeniorLevel1,Manager4,PositionDescription6,PositionNumber362,User0622,RoleDivision4
Department0,DepartmentID0,Alex21,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID5,JobDescription5,SeniorLevel1,Manager8,PositionDescription4,PositionNumber21,User0623,RoleDivision0
Department1,DepartmentID1,Alex677,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager10,PositionDescription5,PositionNumber677,User0624,RoleDivision2
Department0,DepartmentID0,Alex90,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager1,PositionDescription1,PositionNumber90,User0625,RoleDivision1
Department1,DepartmentID1,Alex937,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager3,PositionDescription5,PositionNumber937,User0626,RoleDivision2
Department1,DepartmentID1,Alex1223,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager4,PositionDescription5,PositionNumber1223,User0627,RoleDivision2
Department1,DepartmentID1,Alex1018,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager4,PositionDescription5,PositionNumber1018,User0628,RoleDivision2
Department0,DepartmentID0,Alex1125,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID5,JobDescription5,SeniorLevel1,Manager12,PositionDescription10,PositionNumber1125,User0629,RoleDivision0
Department0,DepartmentID0,Alex225,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager8,PositionDescription18,PositionNumber225,User0630,RoleDivision1
Department0,DepartmentID0,Alex1214,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager0,PositionDescription18,PositionNumber1214,User0631,RoleDivision1
Department7,DepartmentID7,Alex656,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID13,JobDescription13,SeniorLevel0,Manager14,PositionDescription23,PositionNumber656,User0632,RoleDivision0
Department0,DepartmentID0,Alex344,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager12,PositionDescription18,PositionNumber344,User0633,RoleDivision1
Department1,DepartmentID1,Alex101,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription1,PositionNumber101,User0634,RoleDivision2
Department0,DepartmentID0,Alex841,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager7,PositionDescription16,PositionNumber841,User0635,RoleDivision1
Department1,DepartmentID1,Alex456,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager3,PositionDescription5,PositionNumber456,User0636,RoleDivision2
Department0,DepartmentID0,Alex1024,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID9,JobDescription9,SeniorLevel0,Manager12,PositionDescription16,PositionNumber1024,User0637,RoleDivision1
Department1,DepartmentID1,Alex1009,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription1,PositionNumber1009,User0638,RoleDivision2
Department4,DepartmentID4,Alex476,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID6,JobDescription6,SeniorLevel1,Manager3,PositionDescription6,PositionNumber476,User0639,RoleDivision4
Department1,DepartmentID1,Alex674,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription5,PositionNumber674,User0640,RoleDivision2
Department1,DepartmentID1,Alex579,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager3,PositionDescription5,PositionNumber579,User0641,RoleDivision2
Department1,DepartmentID1,Alex36,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager10,PositionDescription5,PositionNumber36,User0642,RoleDivision2
Department0,DepartmentID0,Alex1050,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID5,JobDescription5,SeniorLevel1,Manager0,PositionDescription29,PositionNumber1050,User0643,RoleDivision0
Department7,DepartmentID7,Alex1100,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID11,JobDescription11,SeniorLevel0,Manager14,PositionDescription27,PositionNumber1100,User0644,RoleDivision1
Department1,DepartmentID1,Alex427,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager4,PositionDescription5,PositionNumber427,User0645,RoleDivision2
Department4,DepartmentID4,Alex370,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID6,JobDescription6,SeniorLevel1,Manager3,PositionDescription6,PositionNumber370,User0646,RoleDivision4
Department1,DepartmentID1,Alex562,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager4,PositionDescription5,PositionNumber562,User0647,RoleDivision2
Department7,DepartmentID7,Alex1166,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID13,JobDescription13,SeniorLevel0,Manager13,PositionDescription24,PositionNumber1166,User0648,RoleDivision0
Department1,DepartmentID1,Alex586,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager3,PositionDescription5,PositionNumber586,User0649,RoleDivision2
Department7,DepartmentID7,Alex1131,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID11,JobDescription11,SeniorLevel0,Manager1,PositionDescription27,PositionNumber1131,User0650,RoleDivision1
Department1,DepartmentID1,Alex47,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager10,PositionDescription5,PositionNumber47,User0651,RoleDivision2
Department1,DepartmentID1,Alex789,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager2,PositionDescription1,PositionNumber789,User0652,RoleDivision2
Department7,DepartmentID7,Alex653,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID13,JobDescription13,SeniorLevel0,Manager14,PositionDescription22,PositionNumber653,User0653,RoleDivision0
Department5,DepartmentID5,Alex12,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID7,JobDescription7,SeniorLevel3,Manager5,PositionDescription7,PositionNumber12,User0654,RoleDivision0
Department1,DepartmentID1,Alex1071,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID2,JobDescription2,SeniorLevel0,Manager4,PositionDescription5,PositionNumber1071,User0655,RoleDivision2
Department1,DepartmentID1,Alex523,FunctionalGroup0,FunctionalGroupID0,GroupDivision0,GroupDivisionID0,JobID6,JobDescription6,SeniorLevel1,Manager4,PositionDescription6,PositionNumber523,User0656,RoleDivision4
