Department,Department ID,Display Name,Function,Function ID,Group,Group ID,Job,Job Profile,Management Level,Manager,Position,Position ID,Username,Role
Department0,DepartmentID0,Alex1210,Function0,FunctionID0,Group0,GroupID0,JobID5,JobDescription5,SeniorLevel1,Manager12,Position11,PositionID1210,User0805,Role0
Department1,DepartmentID1,Alex169,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager9,Position5,PositionID169,User0806,Role2
Department1,DepartmentID1,Alex145,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager9,Position5,PositionID145,User0807,Role2
Department0,DepartmentID0,Alex779,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager1,Position16,PositionID779,User0808,Role1
Department7,DepartmentID7,Alex1087,Function0,FunctionID0,Group0,GroupID0,JobID11,JobDescription11,SeniorLevel0,Manager14,Position27,PositionID1087,User0809,Role1
Department4,DepartmentID4,Alex509,Function0,FunctionID0,Group0,GroupID0,JobID6,JobDescription6,SeniorLevel1,Manager9,Position6,PositionID509,User0810,Role4
Department1,DepartmentID1,Alex561,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager10,Position5,PositionID561,User0811,Role2
Department1,DepartmentID1,Alex315,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager4,Position5,PositionID315,User0812,Role2
Department1,DepartmentID1,Alex950,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager3,Position5,PositionID950,User0813,Role2
Department1,DepartmentID1,Alex924,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager9,Position5,PositionID924,User0814,Role2
Department0,DepartmentID0,Alex1248,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager8,Position18,PositionID1248,User0815,Role1
Department1,DepartmentID1,Alex649,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager2,Position5,PositionID649,User0816,Role2
Department1,DepartmentID1,Alex563,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager10,Position1,PositionID563,User0817,Role2
Department1,DepartmentID1,Alex612,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager10,Position5,PositionID612,User0819,Role2
Department0,DepartmentID0,Alex773,Function0,FunctionID0,Group0,GroupID0,JobID5,JobDescription5,SeniorLevel1,Manager12,Position10,PositionID773,User0820,Role0
Department0,DepartmentID0,Alex72,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager13,Position1,PositionID72,User0821,Role1
Department0,DepartmentID0,Alex313,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager7,Position18,PositionID313,User0822,Role1
Department0,DepartmentID0,Alex658,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager7,Position18,PositionID658,User0823,Role1
Department0,DepartmentID0,Alex499,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager13,Position16,PositionID499,User0824,Role1
Department1,DepartmentID1,Alex896,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager2,Position1,PositionID896,User0825,Role2
Department7,DepartmentID7,Alex726,Function0,FunctionID0,Group0,GroupID0,JobID7,JobDescription7,SeniorLevel3,Manager15,Position7,PositionID726,User0826,Role0
Department1,DepartmentID1,Alex778,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager9,Position5,PositionID778,User0827,Role2
Department1,DepartmentID1,Alex201,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager2,Position1,PositionID201,User0828,Role2
Department0,DepartmentID0,Alex284,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager12,Position18,PositionID284,User0829,Role1
Department0,DepartmentID0,Alex60,Function0,FunctionID0,Group0,GroupID0,JobID0,JobDescription0,SeniorLevel0,Manager12,Position0,PositionID60,User0830,Role0
Department1,DepartmentID1,Alex583,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager3,Position5,PositionID583,User0831,Role2
Department1,DepartmentID1,Alex1066,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager3,Position5,PositionID1066,User0832,Role2
Department1,DepartmentID1,Alex797,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager10,Position5,PositionID797,User0833,Role2
Department1,DepartmentID1,Alex1239,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager9,Position5,PositionID1239,User0834,Role2
Department0,DepartmentID0,Alex352,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager12,Position18,PositionID352,User0835,Role1
Department1,DepartmentID1,Alex514,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager4,Position5,PositionID514,User0836,Role2
Department1,DepartmentID1,Alex198,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager3,Position1,PositionID198,User0837,Role2
Department1,DepartmentID1,Alex121,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager2,Position1,PositionID121,User0838,Role2
Department0,DepartmentID0,Alex1058,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager8,Position18,PositionID1058,User0839,Role1
Department1,DepartmentID1,Alex1226,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager3,Position1,PositionID1226,User0840,Role2
Department1,DepartmentID1,Alex117,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager10,Position5,PositionID117,User0841,Role2
Department0,DepartmentID0,Alex128,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager1,Position1,PositionID128,User0842,Role1
Department1,DepartmentID1,Alex46,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager10,Position5,PositionID46,User0843,Role2
Department6,DepartmentID6,Alex953,Function0,FunctionID0,Group0,GroupID0,JobID15,JobDescription15,SeniorLevel6,Manager6,Position30,PositionID953,User0844,Role0
Department3,DepartmentID3,Alex564,Function0,FunctionID0,Group0,GroupID0,JobID4,JobDescription4,SeniorLevel2,Manager3,Position3,PositionID564,User0845,Role4
Department1,DepartmentID1,Alex728,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager2,Position5,PositionID728,User0846,Role2
Department1,DepartmentID1,Alex508,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager4,Position5,PositionID508,User0847,Role2
Department1,DepartmentID1,Alex543,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager4,Position5,PositionID543,User0848,Role2
Department0,DepartmentID0,Alex319,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager1,Position18,PositionID319,User0849,Role1
Department0,DepartmentID0,Alex334,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager0,Position18,PositionID334,User0850,Role1
Department1,DepartmentID1,Alex213,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager4,Position5,PositionID213,User0851,Role2
Department1,DepartmentID1,Alex1136,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager9,Position5,PositionID1136,User0852,Role2
Department0,DepartmentID0,Alex345,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager7,Position18,PositionID345,User0853,Role1
Department4,DepartmentID4,Alex755,Function0,FunctionID0,Group0,GroupID0,JobID6,JobDescription6,SeniorLevel1,Manager2,Position6,PositionID755,User0854,Role4
Department3,DepartmentID3,Alex816,Function0,FunctionID0,Group0,GroupID0,JobID4,JobDescription4,SeniorLevel2,Manager2,Position3,PositionID816,User0855,Role4
Department5,DepartmentID5,Alex1155,Function0,FunctionID0,Group0,GroupID0,JobID7,JobDescription7,SeniorLevel3,Manager11,Position7,PositionID1155,User0856,Role0
Department7,DepartmentID7,Alex626,Function0,FunctionID0,Group0,GroupID0,JobID13,JobDescription13,SeniorLevel0,Manager1,Position23,PositionID626,User0857,Role0
Department1,DepartmentID1,Alex163,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager4,Position5,PositionID163,User0858,Role2
Department1,DepartmentID1,Alex638,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager3,Position5,PositionID638,User0859,Role2
Department0,DepartmentID0,Alex323,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager8,Position16,PositionID323,User0860,Role1
Department0,DepartmentID0,Alex861,Function0,FunctionID0,Group0,GroupID0,JobID5,JobDescription5,SeniorLevel1,Manager0,Position4,PositionID861,User0861,Role0
Department0,DepartmentID0,Alex324,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager0,Position16,PositionID324,User0862,Role1
Department0,DepartmentID0,Alex22,Function0,FunctionID0,Group0,GroupID0,JobID5,JobDescription5,SeniorLevel1,Manager8,Position10,PositionID22,User0863,Role0
Department1,DepartmentID1,Alex876,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager2,Position1,PositionID876,User0864,Role2
Department0,DepartmentID0,Alex1164,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager0,Position18,PositionID1164,User0865,Role1
Department1,DepartmentID1,Alex943,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager9,Position5,PositionID943,User0866,Role2
Department1,DepartmentID1,Alex893,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager10,Position5,PositionID893,User0868,Role2
Department7,DepartmentID7,Alex426,Function0,FunctionID0,Group0,GroupID0,JobID13,JobDescription13,SeniorLevel0,Manager7,Position23,PositionID426,User0869,Role0
Department1,DepartmentID1,Alex958,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager9,Position5,PositionID958,User0870,Role2
Department0,DepartmentID0,Alex148,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager12,Position1,PositionID148,User0871,Role1
Department0,DepartmentID0,Alex844,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager0,Position16,PositionID844,User0872,Role1
Department0,DepartmentID0,Alex78,Function0,FunctionID0,Group0,GroupID0,JobID5,JobDescription5,SeniorLevel1,Manager7,Position10,PositionID78,User0873,Role0
Department1,DepartmentID1,Alex1157,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager10,Position5,PositionID1157,User0874,Role2
Department1,DepartmentID1,Alex603,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager3,Position5,PositionID603,User0875,Role2
Department1,DepartmentID1,Alex1195,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager9,Position5,PositionID1195,User0876,Role2
Department1,DepartmentID1,Alex1228,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager10,Position1,PositionID1228,User0877,Role2
Department0,DepartmentID0,Alex845,Function0,FunctionID0,Group0,GroupID0,JobID5,JobDescription5,SeniorLevel1,Manager13,Position10,PositionID845,User0878,Role0
Department1,DepartmentID1,Alex520,Function0,FunctionID0,Group0,GroupID0,JobID4,JobDescription4,SeniorLevel2,Manager4,Position3,PositionID520,User0879,Role4
Department0,DepartmentID0,Alex483,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager8,Position18,PositionID483,User0880,Role1
Department1,DepartmentID1,Alex26,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager9,Position1,PositionID26,User0881,Role2
Department7,DepartmentID7,Alex1172,Function0,FunctionID0,Group0,GroupID0,JobID13,JobDescription13,SeniorLevel0,Manager13,Position22,PositionID1172,User0882,Role0
Department1,DepartmentID1,Alex828,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager9,Position5,PositionID828,User0883,Role2
Department0,DepartmentID0,Alex414,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager1,Position18,PositionID414,User0884,Role1
Department0,DepartmentID0,Alex933,Function0,FunctionID0,Group0,GroupID0,JobID5,JobDescription5,SeniorLevel1,Manager0,Position10,PositionID933,User0885,Role0
Department0,DepartmentID0,Alex184,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager1,Position1,PositionID184,User0886,Role1
Department1,DepartmentID1,Alex220,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager10,Position5,PositionID220,User0887,Role2
Department1,DepartmentID1,Alex964,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager10,Position1,PositionID964,User0888,Role2
Department0,DepartmentID0,Alex285,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager1,Position18,PositionID285,User0889,Role1
Department1,DepartmentID1,Alex441,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager3,Position5,PositionID441,User0890,Role2
Department0,DepartmentID0,Alex18,Function0,FunctionID0,Group0,GroupID0,JobID5,JobDescription5,SeniorLevel1,Manager0,Position4,PositionID18,User0891,Role0
Department0,DepartmentID0,Alex675,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager0,Position18,PositionID675,User0892,Role1
Department1,DepartmentID1,Alex1000,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager9,Position1,PositionID1000,User0893,Role2
Department1,DepartmentID1,Alex537,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager10,Position5,PositionID537,User0894,Role2
Department4,DepartmentID4,Alex566,Function0,FunctionID0,Group0,GroupID0,JobID6,JobDescription6,SeniorLevel1,Manager2,Position6,PositionID566,User0895,Role4
Department7,DepartmentID7,Alex565,Function0,FunctionID0,Group0,GroupID0,JobID13,JobDescription13,SeniorLevel0,Manager12,Position23,PositionID565,User0896,Role0
Department0,DepartmentID0,Alex880,Function0,FunctionID0,Group0,GroupID0,JobID5,JobDescription5,SeniorLevel1,Manager8,Position10,PositionID880,User0897,Role0
Department0,DepartmentID0,Alex281,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager12,Position18,PositionID281,User0898,Role1
Department1,DepartmentID1,Alex275,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager4,Position1,PositionID275,User0899,Role2
Department3,DepartmentID3,Alex42,Function0,FunctionID0,Group0,GroupID0,JobID4,JobDescription4,SeniorLevel2,Manager2,Position12,PositionID42,User0900,Role4
Department7,DepartmentID7,Alex669,Function0,FunctionID0,Group0,GroupID0,JobID13,JobDescription13,SeniorLevel0,Manager7,Position24,PositionID669,User0901,Role0
Department3,DepartmentID3,Alex1190,Function0,FunctionID0,Group0,GroupID0,JobID4,JobDescription4,SeniorLevel2,Manager2,Position3,PositionID1190,User0902,Role4
Department1,DepartmentID1,Alex1169,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager10,Position5,PositionID1169,User0903,Role2
Department1,DepartmentID1,Alex1163,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager10,Position5,PositionID1163,User0904,Role2
Department0,DepartmentID0,Alex212,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager0,Position18,PositionID212,User0905,Role1
Department1,DepartmentID1,Alex262,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager4,Position1,PositionID262,User0906,Role2
Department0,DepartmentID0,Alex112,Function0,FunctionID0,Group0,GroupID0,JobID5,JobDescription5,SeniorLevel1,Manager13,Position10,PositionID112,User0907,Role0
Department1,DepartmentID1,Alex793,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager4,Position5,PositionID793,User0908,Role2
Department1,DepartmentID1,Alex1218,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager4,Position5,PositionID1218,User0909,Role2
Department0,DepartmentID0,Alex440,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager13,Position18,PositionID440,User0910,Role1
Department0,DepartmentID0,Alex95,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager13,Position1,PositionID95,User0911,Role1
Department1,DepartmentID1,Alex899,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager2,Position5,PositionID899,User0912,Role2
Department0,DepartmentID0,Alex83,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager1,Position1,PositionID83,User0913,Role1
Department1,DepartmentID1,Alex842,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager3,Position5,PositionID842,User0914,Role2
Department0,DepartmentID0,Alex58,Function0,FunctionID0,Group0,GroupID0,JobID1,JobDescription1,SeniorLevel0,Manager1,Position1,PositionID58,User0915,Role1
Department0,DepartmentID0,Alex99,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager12,Position1,PositionID99,User0916,Role1
Department0,DepartmentID0,Alex63,Function0,FunctionID0,Group0,GroupID0,JobID1,JobDescription1,SeniorLevel0,Manager7,Position1,PositionID63,User0917,Role1
Department1,DepartmentID1,Alex1036,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager4,Position5,PositionID1036,User0918,Role2
Department0,DepartmentID0,Alex714,Function0,FunctionID0,Group0,GroupID0,JobID0,JobDescription0,SeniorLevel0,Manager0,Position0,PositionID714,User0919,Role0
Department1,DepartmentID1,Alex777,Function0,FunctionID0,Group0,GroupID0,JobID4,JobDescription4,SeniorLevel2,Manager3,Position3,PositionID777,User0920,Role4
Department0,DepartmentID0,Alex80,Function0,FunctionID0,Group0,GroupID0,JobID9,JobDescription9,SeniorLevel0,Manager12,Position1,PositionID80,User0921,Role1
Department7,DepartmentID7,Alex493,Function0,FunctionID0,Group0,GroupID0,JobID13,JobDescription13,SeniorLevel0,Manager8,Position23,PositionID493,User0922,Role0
Department1,DepartmentID1,Alex667,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager2,Position1,PositionID667,User0923,Role2
Department1,DepartmentID1,Alex470,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager3,Position5,PositionID470,User0924,Role2
Department1,DepartmentID1,Alex453,Function0,FunctionID0,Group0,GroupID0,JobID2,JobDescription2,SeniorLevel0,Manager3,Position5,PositionID453,User0925,Role2
